latitude,longitude,zoom,estado
-9.415819,-38.05742,15,Alagoas
-9.415819,-37.96733,15,Alagoas
-9.415819,-37.87724,15,Alagoas
-9.415819,-37.78715,15,Alagoas
-9.415819,-37.697059,15,Alagoas
-9.415819,-37.606969,15,Alagoas
-9.415819,-37.516879,15,Alagoas
-9.415819,-37.426789,15,Alagoas
-9.415819,-37.336699,15,Alagoas
-9.415819,-37.246609,15,Alagoas
-9.415819,-37.156519,15,Alagoas
-9.415819,-37.066429,15,Alagoas
-9.415819,-36.976339,15,Alagoas
-9.415819,-36.886249,15,Alagoas
-9.415819,-36.796159,15,Alagoas
-9.415819,-36.706068,15,Alagoas
-9.415819,-36.615978,15,Alagoas
-9.415819,-36.525888,15,Alagoas
-9.415819,-36.435798,15,Alagoas
-9.415819,-36.345708,15,Alagoas
-9.415819,-36.255618,15,Alagoas
-9.415819,-36.165528,15,Alagoas
-9.415819,-36.075438,15,Alagoas
-9.415819,-35.985348,15,Alagoas
-9.415819,-35.895258,15,Alagoas
-9.415819,-35.805168,15,Alagoas
-9.415819,-35.715077,15,Alagoas
-9.415819,-35.624987,15,Alagoas
-9.415819,-35.534897,15,Alagoas
-9.325729,-38.14751,15,Alagoas
-9.325729,-38.05742,15,Alagoas
-9.325729,-37.96733,15,Alagoas
-9.325729,-37.87724,15,Alagoas
-9.325729,-37.78715,15,Alagoas
-9.325729,-37.697059,15,Alagoas
-9.325729,-37.606969,15,Alagoas
-9.325729,-37.516879,15,Alagoas
-9.325729,-37.426789,15,Alagoas
-9.325729,-37.336699,15,Alagoas
-9.325729,-37.246609,15,Alagoas
-9.325729,-37.156519,15,Alagoas
-9.325729,-37.066429,15,Alagoas
-9.325729,-36.886249,15,Alagoas
-9.325729,-36.796159,15,Alagoas
-9.325729,-36.706068,15,Alagoas
-9.325729,-36.525888,15,Alagoas
-9.325729,-36.435798,15,Alagoas
-9.325729,-36.345708,15,Alagoas
-9.325729,-36.255618,15,Alagoas
-9.325729,-36.165528,15,Alagoas
-9.325729,-36.075438,15,Alagoas
-9.325729,-35.985348,15,Alagoas
-9.325729,-35.895258,15,Alagoas
-9.325729,-35.805168,15,Alagoas
-9.325729,-35.715077,15,Alagoas
-9.325729,-35.624987,15,Alagoas
-9.325729,-35.534897,15,Alagoas
-9.325729,-35.444807,15,Alagoas
-9.235639,-38.14751,15,Alagoas
-9.235639,-38.05742,15,Alagoas
-9.235639,-37.96733,15,Alagoas
-9.235639,-37.87724,15,Alagoas
-9.235639,-37.78715,15,Alagoas
-9.235639,-37.697059,15,Alagoas
-9.235639,-37.606969,15,Alagoas
-9.235639,-37.516879,15,Alagoas
-9.235639,-37.426789,15,Alagoas
-9.235639,-37.336699,15,Alagoas
-9.235639,-37.246609,15,Alagoas
-9.235639,-36.345708,15,Alagoas
-9.235639,-36.255618,15,Alagoas
-9.235639,-36.165528,15,Alagoas
-9.235639,-36.075438,15,Alagoas
-9.235639,-35.985348,15,Alagoas
-9.235639,-35.895258,15,Alagoas
-9.235639,-35.805168,15,Alagoas
-9.235639,-35.715077,15,Alagoas
-9.235639,-35.624987,15,Alagoas
-9.235639,-35.534897,15,Alagoas
-9.235639,-35.444807,15,Alagoas
-9.235639,-35.354717,15,Alagoas
-9.145549,-37.96733,15,Alagoas
-9.145549,-37.87724,15,Alagoas
-9.145549,-37.78715,15,Alagoas
-9.145549,-37.697059,15,Alagoas
-9.145549,-37.606969,15,Alagoas
-9.145549,-37.516879,15,Alagoas
-9.145549,-37.426789,15,Alagoas
-9.145549,-37.336699,15,Alagoas
-9.145549,-36.255618,15,Alagoas
-9.145549,-36.165528,15,Alagoas
-9.145549,-36.075438,15,Alagoas
-9.145549,-35.985348,15,Alagoas
-9.145549,-35.895258,15,Alagoas
-9.145549,-35.805168,15,Alagoas
-9.145549,-35.715077,15,Alagoas
-9.145549,-35.624987,15,Alagoas
-9.145549,-35.534897,15,Alagoas
-9.145549,-35.444807,15,Alagoas
-9.145549,-35.354717,15,Alagoas
-9.055459,-37.87724,15,Alagoas
-9.055459,-37.78715,15,Alagoas
-9.055459,-37.697059,15,Alagoas
-9.055459,-37.606969,15,Alagoas
-9.055459,-37.516879,15,Alagoas
-9.055459,-37.426789,15,Alagoas
-9.055459,-36.165528,15,Alagoas
-9.055459,-36.075438,15,Alagoas
-9.055459,-35.985348,15,Alagoas
-9.055459,-35.895258,15,Alagoas
-9.055459,-35.805168,15,Alagoas
-9.055459,-35.715077,15,Alagoas
-9.055459,-35.624987,15,Alagoas
-9.055459,-35.534897,15,Alagoas
-9.055459,-35.444807,15,Alagoas
-9.055459,-35.354717,15,Alagoas
-9.055459,-35.264627,15,Alagoas
-8.965368,-37.78715,15,Alagoas
-8.965368,-37.697059,15,Alagoas
-8.965368,-36.075438,15,Alagoas
-8.965368,-35.985348,15,Alagoas
-8.965368,-35.895258,15,Alagoas
-8.965368,-35.805168,15,Alagoas
-8.965368,-35.715077,15,Alagoas
-8.965368,-35.624987,15,Alagoas
-8.965368,-35.534897,15,Alagoas
-8.965368,-35.444807,15,Alagoas
-8.965368,-35.354717,15,Alagoas
-8.965368,-35.264627,15,Alagoas
-8.875278,-35.624987,15,Alagoas
-8.875278,-35.534897,15,Alagoas
-8.875278,-35.444807,15,Alagoas
-8.875278,-35.354717,15,Alagoas
-12.97131,-38.5914,14,Bahia
-12.97131,-38.546355,14,Bahia
-12.97131,-38.50131,14,Bahia
-12.97131,-38.456265,14,Bahia
-12.926265,-38.5914,14,Bahia
-12.926265,-38.546355,14,Bahia
-12.926265,-38.50131,14,Bahia
-12.926265,-38.456265,14,Bahia
-12.3564,-39.0563,14,Bahia
-12.3564,-39.011255,14,Bahia
-12.3564,-38.96621,14,Bahia
-12.3564,-38.921165,14,Bahia
-12.311355,-39.0563,14,Bahia
-12.311355,-39.011255,14,Bahia
-12.311355,-38.96621,14,Bahia
-12.311355,-38.921165,14,Bahia
-12.26631,-39.0563,14,Bahia
-12.26631,-39.011255,14,Bahia
-12.26631,-38.96621,14,Bahia
-12.26631,-38.921165,14,Bahia
-12.221265,-39.0563,14,Bahia
-12.221265,-39.011255,14,Bahia
-12.221265,-38.96621,14,Bahia
-12.221265,-38.921165,14,Bahia
-14.9515,-40.9342,14,Bahia
-14.9515,-40.889155,14,Bahia
-14.9515,-40.84411,14,Bahia
-14.9515,-40.799065,14,Bahia
-14.906455,-40.9342,14,Bahia
-14.906455,-40.889155,14,Bahia
-14.906455,-40.84411,14,Bahia
-14.906455,-40.799065,14,Bahia
-14.86141,-40.9342,14,Bahia
-14.86141,-40.889155,14,Bahia
-14.86141,-40.84411,14,Bahia
-14.86141,-40.799065,14,Bahia
-14.816365,-40.9342,14,Bahia
-14.816365,-40.889155,14,Bahia
-14.816365,-40.84411,14,Bahia
-14.816365,-40.799065,14,Bahia
-12.7896,-38.4142,14,Bahia
-12.7896,-38.369155,14,Bahia
-12.7896,-38.32411,14,Bahia
-12.7896,-38.279065,14,Bahia
-12.744555,-38.4142,14,Bahia
-12.744555,-38.369155,14,Bahia
-12.744555,-38.32411,14,Bahia
-12.744555,-38.279065,14,Bahia
-12.69951,-38.4142,14,Bahia
-12.69951,-38.369155,14,Bahia
-12.69951,-38.32411,14,Bahia
-12.69951,-38.279065,14,Bahia
-12.654465,-38.4142,14,Bahia
-12.654465,-38.369155,14,Bahia
-12.654465,-38.32411,14,Bahia
-12.654465,-38.279065,14,Bahia
-9.5016,-40.5937,14,Bahia
-9.5016,-40.548655,14,Bahia
-9.5016,-40.50361,14,Bahia
-9.5016,-40.458565,14,Bahia
-9.456555,-40.548655,14,Bahia
-9.456555,-40.50361,14,Bahia
-9.456555,-40.458565,14,Bahia
-9.41151,-40.50361,14,Bahia
-9.41151,-40.458565,14,Bahia
-14.8756,-39.3686,14,Bahia
-14.8756,-39.323555,14,Bahia
-14.8756,-39.27851,14,Bahia
-14.8756,-39.233465,14,Bahia
-14.830555,-39.3686,14,Bahia
-14.830555,-39.323555,14,Bahia
-14.830555,-39.27851,14,Bahia
-14.830555,-39.233465,14,Bahia
-14.78551,-39.3686,14,Bahia
-14.78551,-39.323555,14,Bahia
-14.78551,-39.27851,14,Bahia
-14.78551,-39.233465,14,Bahia
-14.740465,-39.3686,14,Bahia
-14.740465,-39.323555,14,Bahia
-14.740465,-39.27851,14,Bahia
-14.740465,-39.233465,14,Bahia
-18.15702,-39.893233,13,Bahia
-18.15702,-39.713053,13,Bahia
-17.97684,-40.073414,13,Bahia
-17.97684,-39.893233,13,Bahia
-17.97684,-39.713053,13,Bahia
-17.97684,-39.532873,13,Bahia
-17.796659,-40.073414,13,Bahia
-17.796659,-39.893233,13,Bahia
-17.796659,-39.713053,13,Bahia
-17.796659,-39.532873,13,Bahia
-17.796659,-39.352693,13,Bahia
-17.616479,-40.253594,13,Bahia
-17.616479,-40.073414,13,Bahia
-17.616479,-39.893233,13,Bahia
-17.616479,-39.713053,13,Bahia
-17.616479,-39.532873,13,Bahia
-17.616479,-39.352693,13,Bahia
-17.616479,-39.172513,13,Bahia
-17.436299,-40.433774,13,Bahia
-17.436299,-40.253594,13,Bahia
-17.436299,-40.073414,13,Bahia
-17.436299,-39.893233,13,Bahia
-17.436299,-39.713053,13,Bahia
-17.436299,-39.532873,13,Bahia
-17.436299,-39.352693,13,Bahia
-17.256119,-40.433774,13,Bahia
-17.256119,-40.253594,13,Bahia
-17.256119,-40.073414,13,Bahia
-17.256119,-39.893233,13,Bahia
-17.256119,-39.713053,13,Bahia
-17.256119,-39.532873,13,Bahia
-17.256119,-39.352693,13,Bahia
-17.075939,-40.433774,13,Bahia
-17.075939,-40.253594,13,Bahia
-17.075939,-40.073414,13,Bahia
-17.075939,-39.893233,13,Bahia
-17.075939,-39.713053,13,Bahia
-17.075939,-39.532873,13,Bahia
-17.075939,-39.352693,13,Bahia
-16.895759,-40.433774,13,Bahia
-16.895759,-40.253594,13,Bahia
-16.895759,-40.073414,13,Bahia
-16.895759,-39.893233,13,Bahia
-16.895759,-39.713053,13,Bahia
-16.895759,-39.532873,13,Bahia
-16.895759,-39.352693,13,Bahia
-16.895759,-39.172513,13,Bahia
-16.715578,-40.253594,13,Bahia
-16.715578,-40.073414,13,Bahia
-16.715578,-39.893233,13,Bahia
-16.715578,-39.713053,13,Bahia
-16.715578,-39.532873,13,Bahia
-16.715578,-39.352693,13,Bahia
-16.715578,-39.172513,13,Bahia
-16.535398,-40.073414,13,Bahia
-16.535398,-39.893233,13,Bahia
-16.535398,-39.713053,13,Bahia
-16.535398,-39.532873,13,Bahia
-16.535398,-39.352693,13,Bahia
-16.535398,-39.172513,13,Bahia
-16.355218,-39.893233,13,Bahia
-16.355218,-39.713053,13,Bahia
-16.355218,-39.532873,13,Bahia
-16.355218,-39.352693,13,Bahia
-16.355218,-39.172513,13,Bahia
-16.175038,-39.713053,13,Bahia
-16.175038,-39.532873,13,Bahia
-16.175038,-39.352693,13,Bahia
-16.175038,-39.172513,13,Bahia
-16.175038,-38.992332,13,Bahia
-15.994858,-39.893233,13,Bahia
-15.994858,-39.713053,13,Bahia
-15.994858,-39.532873,13,Bahia
-15.994858,-39.352693,13,Bahia
-15.994858,-39.172513,13,Bahia
-15.994858,-38.992332,13,Bahia
-15.814677,-40.073414,13,Bahia
-15.814677,-39.893233,13,Bahia
-15.814677,-39.713053,13,Bahia
-15.814677,-39.532873,13,Bahia
-15.814677,-39.352693,13,Bahia
-15.814677,-39.172513,13,Bahia
-15.814677,-38.992332,13,Bahia
-15.634497,-41.334675,13,Bahia
-15.634497,-41.154495,13,Bahia
-15.634497,-40.974314,13,Bahia
-15.634497,-40.794134,13,Bahia
-15.634497,-40.613954,13,Bahia
-15.634497,-40.433774,13,Bahia
-15.634497,-40.253594,13,Bahia
-15.634497,-40.073414,13,Bahia
-15.634497,-39.893233,13,Bahia
-15.634497,-39.713053,13,Bahia
-15.634497,-39.532873,13,Bahia
-15.634497,-39.352693,13,Bahia
-15.634497,-39.172513,13,Bahia
-15.634497,-38.992332,13,Bahia
-15.454317,-41.334675,13,Bahia
-15.454317,-41.154495,13,Bahia
-15.454317,-40.974314,13,Bahia
-15.454317,-40.794134,13,Bahia
-15.454317,-40.613954,13,Bahia
-15.454317,-40.433774,13,Bahia
-15.454317,-40.253594,13,Bahia
-15.454317,-40.073414,13,Bahia
-15.454317,-39.893233,13,Bahia
-15.454317,-39.713053,13,Bahia
-15.454317,-39.532873,13,Bahia
-15.454317,-39.352693,13,Bahia
-15.454317,-39.172513,13,Bahia
-15.454317,-38.992332,13,Bahia
-15.274137,-41.514855,13,Bahia
-15.274137,-41.334675,13,Bahia
-15.274137,-41.154495,13,Bahia
-15.274137,-40.974314,13,Bahia
-15.274137,-40.794134,13,Bahia
-15.274137,-40.613954,13,Bahia
-15.274137,-40.433774,13,Bahia
-15.274137,-40.253594,13,Bahia
-15.274137,-40.073414,13,Bahia
-15.274137,-39.893233,13,Bahia
-15.274137,-39.713053,13,Bahia
-15.274137,-39.532873,13,Bahia
-15.274137,-39.352693,13,Bahia
-15.274137,-39.172513,13,Bahia
-15.274137,-38.992332,13,Bahia
-15.093957,-45.839179,13,Bahia
-15.093957,-42.235576,13,Bahia
-15.093957,-42.055395,13,Bahia
-15.093957,-41.875215,13,Bahia
-15.093957,-41.695035,13,Bahia
-15.093957,-41.514855,13,Bahia
-15.093957,-41.334675,13,Bahia
-15.093957,-41.154495,13,Bahia
-15.093957,-40.974314,13,Bahia
-15.093957,-40.794134,13,Bahia
-15.093957,-40.613954,13,Bahia
-15.093957,-40.433774,13,Bahia
-15.093957,-40.253594,13,Bahia
-15.093957,-40.073414,13,Bahia
-15.093957,-39.893233,13,Bahia
-15.093957,-39.713053,13,Bahia
-15.093957,-39.532873,13,Bahia
-15.093957,-39.352693,13,Bahia
-15.093957,-39.172513,13,Bahia
-14.913777,-45.839179,13,Bahia
-14.913777,-45.658999,13,Bahia
-14.913777,-45.478819,13,Bahia
-14.913777,-42.595936,13,Bahia
-14.913777,-42.415756,13,Bahia
-14.913777,-42.235576,13,Bahia
-14.913777,-42.055395,13,Bahia
-14.913777,-41.875215,13,Bahia
-14.913777,-41.695035,13,Bahia
-14.913777,-41.514855,13,Bahia
-14.913777,-41.334675,13,Bahia
-14.913777,-41.154495,13,Bahia
-14.913777,-40.613954,13,Bahia
-14.913777,-40.433774,13,Bahia
-14.913777,-40.253594,13,Bahia
-14.913777,-40.073414,13,Bahia
-14.913777,-39.893233,13,Bahia
-14.913777,-39.713053,13,Bahia
-14.913777,-39.532873,13,Bahia
-14.733596,-46.019359,13,Bahia
-14.733596,-45.839179,13,Bahia
-14.733596,-45.658999,13,Bahia
-14.733596,-45.478819,13,Bahia
-14.733596,-45.298639,13,Bahia
-14.733596,-45.118459,13,Bahia
-14.733596,-43.677017,13,Bahia
-14.733596,-43.496837,13,Bahia
-14.733596,-42.776116,13,Bahia
-14.733596,-42.595936,13,Bahia
-14.733596,-42.415756,13,Bahia
-14.733596,-42.235576,13,Bahia
-14.733596,-42.055395,13,Bahia
-14.733596,-41.875215,13,Bahia
-14.733596,-41.695035,13,Bahia
-14.733596,-41.514855,13,Bahia
-14.733596,-41.334675,13,Bahia
-14.733596,-41.154495,13,Bahia
-14.733596,-40.974314,13,Bahia
-14.733596,-40.613954,13,Bahia
-14.733596,-40.433774,13,Bahia
-14.733596,-40.253594,13,Bahia
-14.733596,-40.073414,13,Bahia
-14.733596,-39.893233,13,Bahia
-14.733596,-39.713053,13,Bahia
-14.733596,-39.532873,13,Bahia
-14.553416,-45.839179,13,Bahia
-14.553416,-45.658999,13,Bahia
-14.553416,-45.478819,13,Bahia
-14.553416,-45.298639,13,Bahia
-14.553416,-45.118459,13,Bahia
-14.553416,-44.938278,13,Bahia
-14.553416,-43.857197,13,Bahia
-14.553416,-43.677017,13,Bahia
-14.553416,-43.496837,13,Bahia
-14.553416,-43.316657,13,Bahia
-14.553416,-43.136477,13,Bahia
-14.553416,-42.956296,13,Bahia
-14.553416,-42.776116,13,Bahia
-14.553416,-42.595936,13,Bahia
-14.553416,-42.415756,13,Bahia
-14.553416,-42.235576,13,Bahia
-14.553416,-42.055395,13,Bahia
-14.553416,-41.875215,13,Bahia
-14.553416,-41.695035,13,Bahia
-14.553416,-41.514855,13,Bahia
-14.553416,-41.334675,13,Bahia
-14.553416,-41.154495,13,Bahia
-14.553416,-40.974314,13,Bahia
-14.553416,-40.794134,13,Bahia
-14.553416,-40.613954,13,Bahia
-14.553416,-40.433774,13,Bahia
-14.553416,-40.253594,13,Bahia
-14.553416,-40.073414,13,Bahia
-14.553416,-39.893233,13,Bahia
-14.553416,-39.713053,13,Bahia
-14.553416,-39.532873,13,Bahia
-14.553416,-39.352693,13,Bahia
-14.553416,-39.172513,13,Bahia
-14.373236,-45.839179,13,Bahia
-14.373236,-45.658999,13,Bahia
-14.373236,-45.478819,13,Bahia
-14.373236,-45.298639,13,Bahia
-14.373236,-45.118459,13,Bahia
-14.373236,-44.938278,13,Bahia
-14.373236,-44.758098,13,Bahia
-14.373236,-43.677017,13,Bahia
-14.373236,-43.496837,13,Bahia
-14.373236,-43.316657,13,Bahia
-14.373236,-43.136477,13,Bahia
-14.373236,-42.956296,13,Bahia
-14.373236,-42.776116,13,Bahia
-14.373236,-42.595936,13,Bahia
-14.373236,-42.415756,13,Bahia
-14.373236,-42.235576,13,Bahia
-14.373236,-42.055395,13,Bahia
-14.373236,-41.875215,13,Bahia
-14.373236,-41.695035,13,Bahia
-14.373236,-41.514855,13,Bahia
-14.373236,-41.334675,13,Bahia
-14.373236,-41.154495,13,Bahia
-14.373236,-40.974314,13,Bahia
-14.373236,-40.794134,13,Bahia
-14.373236,-40.613954,13,Bahia
-14.373236,-40.433774,13,Bahia
-14.373236,-40.253594,13,Bahia
-14.373236,-40.073414,13,Bahia
-14.373236,-39.893233,13,Bahia
-14.373236,-39.713053,13,Bahia
-14.373236,-39.532873,13,Bahia
-14.373236,-39.352693,13,Bahia
-14.373236,-39.172513,13,Bahia
-14.193056,-46.019359,13,Bahia
-14.193056,-45.839179,13,Bahia
-14.193056,-45.658999,13,Bahia
-14.193056,-45.478819,13,Bahia
-14.193056,-45.298639,13,Bahia
-14.193056,-45.118459,13,Bahia
-14.193056,-44.938278,13,Bahia
-14.193056,-44.758098,13,Bahia
-14.193056,-44.577918,13,Bahia
-14.193056,-44.397738,13,Bahia
-14.193056,-44.217558,13,Bahia
-14.193056,-44.037377,13,Bahia
-14.193056,-43.857197,13,Bahia
-14.193056,-43.677017,13,Bahia
-14.193056,-43.496837,13,Bahia
-14.193056,-43.316657,13,Bahia
-14.193056,-43.136477,13,Bahia
-14.193056,-42.956296,13,Bahia
-14.193056,-42.776116,13,Bahia
-14.193056,-42.595936,13,Bahia
-14.193056,-42.415756,13,Bahia
-14.193056,-42.235576,13,Bahia
-14.193056,-42.055395,13,Bahia
-14.193056,-41.875215,13,Bahia
-14.193056,-41.695035,13,Bahia
-14.193056,-41.514855,13,Bahia
-14.193056,-41.334675,13,Bahia
-14.193056,-41.154495,13,Bahia
-14.193056,-40.974314,13,Bahia
-14.193056,-40.794134,13,Bahia
-14.193056,-40.613954,13,Bahia
-14.193056,-40.433774,13,Bahia
-14.193056,-40.253594,13,Bahia
-14.193056,-40.073414,13,Bahia
-14.193056,-39.893233,13,Bahia
-14.193056,-39.713053,13,Bahia
-14.193056,-39.532873,13,Bahia
-14.193056,-39.352693,13,Bahia
-14.193056,-39.172513,13,Bahia
-14.193056,-38.992332,13,Bahia
-14.012876,-46.19954,13,Bahia
-14.012876,-46.019359,13,Bahia
-14.012876,-45.839179,13,Bahia
-14.012876,-45.658999,13,Bahia
-14.012876,-45.478819,13,Bahia
-14.012876,-45.298639,13,Bahia
-14.012876,-45.118459,13,Bahia
-14.012876,-44.938278,13,Bahia
-14.012876,-44.758098,13,Bahia
-14.012876,-44.577918,13,Bahia
-14.012876,-44.397738,13,Bahia
-14.012876,-44.217558,13,Bahia
-14.012876,-44.037377,13,Bahia
-14.012876,-43.857197,13,Bahia
-14.012876,-43.677017,13,Bahia
-14.012876,-43.496837,13,Bahia
-14.012876,-43.316657,13,Bahia
-14.012876,-43.136477,13,Bahia
-14.012876,-42.956296,13,Bahia
-14.012876,-42.776116,13,Bahia
-14.012876,-42.595936,13,Bahia
-14.012876,-42.415756,13,Bahia
-14.012876,-42.235576,13,Bahia
-14.012876,-42.055395,13,Bahia
-14.012876,-41.875215,13,Bahia
-14.012876,-41.695035,13,Bahia
-14.012876,-41.514855,13,Bahia
-14.012876,-41.334675,13,Bahia
-14.012876,-41.154495,13,Bahia
-14.012876,-40.974314,13,Bahia
-14.012876,-40.794134,13,Bahia
-14.012876,-40.613954,13,Bahia
-14.012876,-40.433774,13,Bahia
-14.012876,-40.253594,13,Bahia
-14.012876,-40.073414,13,Bahia
-14.012876,-39.893233,13,Bahia
-14.012876,-39.713053,13,Bahia
-14.012876,-39.532873,13,Bahia
-14.012876,-39.352693,13,Bahia
-14.012876,-39.172513,13,Bahia
-14.012876,-38.992332,13,Bahia
-13.832695,-46.19954,13,Bahia
-13.832695,-46.019359,13,Bahia
-13.832695,-45.839179,13,Bahia
-13.832695,-45.658999,13,Bahia
-13.832695,-45.478819,13,Bahia
-13.832695,-45.298639,13,Bahia
-13.832695,-45.118459,13,Bahia
-13.832695,-44.938278,13,Bahia
-13.832695,-44.758098,13,Bahia
-13.832695,-44.577918,13,Bahia
-13.832695,-44.397738,13,Bahia
-13.832695,-44.217558,13,Bahia
-13.832695,-44.037377,13,Bahia
-13.832695,-43.857197,13,Bahia
-13.832695,-43.677017,13,Bahia
-13.832695,-43.496837,13,Bahia
-13.832695,-43.316657,13,Bahia
-13.832695,-43.136477,13,Bahia
-13.832695,-42.956296,13,Bahia
-13.832695,-42.776116,13,Bahia
-13.832695,-42.595936,13,Bahia
-13.832695,-42.415756,13,Bahia
-13.832695,-42.235576,13,Bahia
-13.832695,-42.055395,13,Bahia
-13.832695,-41.875215,13,Bahia
-13.832695,-41.695035,13,Bahia
-13.832695,-41.514855,13,Bahia
-13.832695,-41.334675,13,Bahia
-13.832695,-41.154495,13,Bahia
-13.832695,-40.974314,13,Bahia
-13.832695,-40.794134,13,Bahia
-13.832695,-40.613954,13,Bahia
-13.832695,-40.433774,13,Bahia
-13.832695,-40.253594,13,Bahia
-13.832695,-40.073414,13,Bahia
-13.832695,-39.893233,13,Bahia
-13.832695,-39.713053,13,Bahia
-13.832695,-39.532873,13,Bahia
-13.832695,-39.352693,13,Bahia
-13.832695,-39.172513,13,Bahia
-13.832695,-38.992332,13,Bahia
-13.652515,-46.019359,13,Bahia
-13.652515,-45.839179,13,Bahia
-13.652515,-45.658999,13,Bahia
-13.652515,-45.478819,13,Bahia
-13.652515,-45.298639,13,Bahia
-13.652515,-45.118459,13,Bahia
-13.652515,-44.938278,13,Bahia
-13.652515,-44.758098,13,Bahia
-13.652515,-44.577918,13,Bahia
-13.652515,-44.397738,13,Bahia
-13.652515,-44.217558,13,Bahia
-13.652515,-44.037377,13,Bahia
-13.652515,-43.857197,13,Bahia
-13.652515,-43.677017,13,Bahia
-13.652515,-43.496837,13,Bahia
-13.652515,-43.316657,13,Bahia
-13.652515,-43.136477,13,Bahia
-13.652515,-42.956296,13,Bahia
-13.652515,-42.776116,13,Bahia
-13.652515,-42.595936,13,Bahia
-13.652515,-42.415756,13,Bahia
-13.652515,-42.235576,13,Bahia
-13.652515,-42.055395,13,Bahia
-13.652515,-41.875215,13,Bahia
-13.652515,-41.695035,13,Bahia
-13.652515,-41.514855,13,Bahia
-13.652515,-41.334675,13,Bahia
-13.652515,-41.154495,13,Bahia
-13.652515,-40.974314,13,Bahia
-13.652515,-40.794134,13,Bahia
-13.652515,-40.613954,13,Bahia
-13.652515,-40.433774,13,Bahia
-13.652515,-40.253594,13,Bahia
-13.652515,-40.073414,13,Bahia
-13.652515,-39.893233,13,Bahia
-13.652515,-39.713053,13,Bahia
-13.652515,-39.532873,13,Bahia
-13.652515,-39.352693,13,Bahia
-13.652515,-39.172513,13,Bahia
-13.652515,-38.992332,13,Bahia
-13.472335,-46.19954,13,Bahia
-13.472335,-46.019359,13,Bahia
-13.472335,-45.839179,13,Bahia
-13.472335,-45.658999,13,Bahia
-13.472335,-45.478819,13,Bahia
-13.472335,-45.298639,13,Bahia
-13.472335,-45.118459,13,Bahia
-13.472335,-44.938278,13,Bahia
-13.472335,-44.758098,13,Bahia
-13.472335,-44.577918,13,Bahia
-13.472335,-44.397738,13,Bahia
-13.472335,-44.217558,13,Bahia
-13.472335,-44.037377,13,Bahia
-13.472335,-43.857197,13,Bahia
-13.472335,-43.677017,13,Bahia
-13.472335,-43.496837,13,Bahia
-13.472335,-43.316657,13,Bahia
-13.472335,-43.136477,13,Bahia
-13.472335,-42.956296,13,Bahia
-13.472335,-42.776116,13,Bahia
-13.472335,-42.595936,13,Bahia
-13.472335,-42.415756,13,Bahia
-13.472335,-42.235576,13,Bahia
-13.472335,-42.055395,13,Bahia
-13.472335,-41.875215,13,Bahia
-13.472335,-41.695035,13,Bahia
-13.472335,-41.514855,13,Bahia
-13.472335,-41.334675,13,Bahia
-13.472335,-41.154495,13,Bahia
-13.472335,-40.974314,13,Bahia
-13.472335,-40.794134,13,Bahia
-13.472335,-40.613954,13,Bahia
-13.472335,-40.433774,13,Bahia
-13.472335,-40.253594,13,Bahia
-13.472335,-40.073414,13,Bahia
-13.472335,-39.893233,13,Bahia
-13.472335,-39.713053,13,Bahia
-13.472335,-39.532873,13,Bahia
-13.472335,-39.352693,13,Bahia
-13.472335,-39.172513,13,Bahia
-13.472335,-38.992332,13,Bahia
-13.292155,-46.019359,13,Bahia
-13.292155,-45.839179,13,Bahia
-13.292155,-45.658999,13,Bahia
-13.292155,-45.478819,13,Bahia
-13.292155,-45.298639,13,Bahia
-13.292155,-45.118459,13,Bahia
-13.292155,-44.938278,13,Bahia
-13.292155,-44.758098,13,Bahia
-13.292155,-44.577918,13,Bahia
-13.292155,-44.397738,13,Bahia
-13.292155,-44.217558,13,Bahia
-13.292155,-44.037377,13,Bahia
-13.292155,-43.857197,13,Bahia
-13.292155,-43.677017,13,Bahia
-13.292155,-43.496837,13,Bahia
-13.292155,-43.316657,13,Bahia
-13.292155,-43.136477,13,Bahia
-13.292155,-42.956296,13,Bahia
-13.292155,-42.776116,13,Bahia
-13.292155,-42.595936,13,Bahia
-13.292155,-42.415756,13,Bahia
-13.292155,-42.235576,13,Bahia
-13.292155,-42.055395,13,Bahia
-13.292155,-41.875215,13,Bahia
-13.292155,-41.695035,13,Bahia
-13.292155,-41.514855,13,Bahia
-13.292155,-41.334675,13,Bahia
-13.292155,-41.154495,13,Bahia
-13.292155,-40.974314,13,Bahia
-13.292155,-40.794134,13,Bahia
-13.292155,-40.613954,13,Bahia
-13.292155,-40.433774,13,Bahia
-13.292155,-40.253594,13,Bahia
-13.292155,-40.073414,13,Bahia
-13.292155,-39.893233,13,Bahia
-13.292155,-39.713053,13,Bahia
-13.292155,-39.532873,13,Bahia
-13.292155,-39.352693,13,Bahia
-13.292155,-39.172513,13,Bahia
-13.292155,-38.992332,13,Bahia
-13.111975,-46.19954,13,Bahia
-13.111975,-46.019359,13,Bahia
-13.111975,-45.839179,13,Bahia
-13.111975,-45.658999,13,Bahia
-13.111975,-45.478819,13,Bahia
-13.111975,-45.298639,13,Bahia
-13.111975,-45.118459,13,Bahia
-13.111975,-44.938278,13,Bahia
-13.111975,-44.758098,13,Bahia
-13.111975,-44.577918,13,Bahia
-13.111975,-44.397738,13,Bahia
-13.111975,-44.217558,13,Bahia
-13.111975,-44.037377,13,Bahia
-13.111975,-43.857197,13,Bahia
-13.111975,-43.677017,13,Bahia
-13.111975,-43.496837,13,Bahia
